,ISO,adj_2020,adj_ratio,ccode,country,date_19,date_20,day_of_week,holiday,peak_2019,peak_2020,ratios,temp_19,temp_20
1690,,21310.49445916133,1.1032560809257264,NO,Norway,2019-03-13,2020-03-11,Wednesday,0.0,19316.0,18229.7,94.37616483744048,-5.7,1.4
1691,,20988.36345042656,1.0747555342410609,NO,Norway,2019-03-14,2020-03-12,Thursday,0.0,19528.5,18654.0,95.52192948767187,-5.3,0.1
1692,,19630.72695706996,1.0211200672608651,NO,Norway,2019-03-15,2020-03-13,Friday,0.0,19224.7,19265.7,100.21326730716213,-7.2,-6.2
1693,,18526.992463406496,1.0095463367847564,NO,Norway,2019-03-18,2020-03-16,Monday,0.0,18351.8,18482.5,100.71219171961334,-1.7,-1.6
1694,,18331.858600227242,1.0133697402005106,NO,Norway,2019-03-19,2020-03-17,Tuesday,0.0,18090.0,17561.2,97.07683803206191,-0.5,1.2
1695,,16461.74589163561,0.9551900830704194,NO,Norway,2019-03-20,2020-03-18,Wednesday,0.0,17234.0,17545.5,101.80747359870024,2.9,0.5
1696,,17331.666076500802,1.0367317124767192,NO,Norway,2019-03-21,2020-03-19,Thursday,0.0,16717.6,17830.8,106.65885055271092,1.2,0.1
1697,,17036.809153008016,0.9486660589579432,NO,Norway,2019-03-22,2020-03-20,Friday,0.0,17958.7,18206.3,101.37871894958988,0.6,-2.0
1698,,18964.93654738689,1.0766784117101948,NO,Norway,2019-03-25,2020-03-23,Monday,0.0,17614.3,18559.6,105.36666231414247,-1.2,-0.3
1699,,20767.45081536748,1.1565937733069431,NO,Norway,2019-03-26,2020-03-24,Tuesday,0.0,17955.7,18428.0,102.63036250327193,-1.4,3.8
1700,,18517.105001312542,1.0985924309453137,NO,Norway,2019-03-27,2020-03-25,Wednesday,0.0,16855.3,17605.3,104.44963898595694,3.1,5.2
1701,,15311.534468520633,0.917891666577982,NO,Norway,2019-03-28,2020-03-26,Thursday,0.0,16681.2,17396.9,104.29045871999615,7.1,2.2
1702,,15582.200185781057,0.9476552302684478,NO,Norway,2019-03-29,2020-03-27,Friday,0.0,16442.9,17512.6,106.50554342603796,5.7,1.3
1703,,17842.49224536955,1.0111008491930205,NO,Norway,2019-04-01,2020-03-30,Monday,0.0,17646.6,18420.6,104.38611403896499,-1.0,-2.3
1704,,18800.326004149152,1.081255269828851,NO,Norway,2019-04-02,2020-03-31,Tuesday,0.0,17387.5,17938.8,103.17066858375273,-0.3,1.6
1705,,17690.00838335576,1.0128369947758336,NO,Norway,2019-04-03,2020-04-01,Wednesday,0.0,17465.8,17554.1,100.50555943615522,1.3,1.6
1706,,15717.49441860345,0.947202199559074,NO,Norway,2019-04-04,2020-04-02,Thursday,0.0,16593.6,18147.1,109.3620431973773,3.2,-2.2
1707,,15316.616526441408,0.9543420019715012,NO,Norway,2019-04-05,2020-04-03,Friday,0.0,16049.4,18148.7,113.0802397597418,2.0,-4.4
1708,,19501.316658636675,1.165489302644387,NO,Norway,2019-04-08,2020-04-06,Monday,0.0,16732.3,16118.3,96.33045068520168,-2.3,5.3
1709,,18799.623999867294,1.0999528414963926,NO,Norway,2019-04-09,2020-04-07,Tuesday,0.0,17091.3,15324.0,89.6596514015903,-2.9,4.9
1710,,19722.33288414173,1.135634249495689,NO,Norway,2019-04-10,2020-04-08,Wednesday,0.0,17366.8,15968.5,91.94843033834671,-4.8,3.7
1711,,16895.822012403554,0.9676042729664436,NO,Norway,2019-04-11,2020-04-09,Thursday,1.0,17461.5,15404.3,88.2186524639922,-3.9,-0.5
1712,,16183.301214825782,0.954930413747826,NO,Norway,2019-04-12,2020-04-10,Friday,1.0,16947.1,15372.8,90.71050504216059,-1.6,0.2
1713,,13458.547641792267,0.8476864129920556,NO,Norway,2019-04-15,2020-04-13,Monday,1.0,15876.8,16262.9,102.43185024690113,2.4,-3.9
1714,,16815.190322675055,1.0789965620520308,NO,Norway,2019-04-16,2020-04-14,Tuesday,0.0,15584.1,17798.3,114.20807104677202,3.8,1.6
1715,,15686.133943987174,1.0562057411413857,NO,Norway,2019-04-17,2020-04-15,Wednesday,0.0,14851.4,16347.0,110.07043107047147,4.3,2.8
1716,,13748.353952276062,1.0318488406091308,NO,Norway,2019-04-18,2020-04-16,Thursday,1.0,13324.0,16163.8,121.3134193935755,4.7,-0.7
1717,,13139.648851714412,1.0142374376091772,NO,Norway,2019-04-19,2020-04-17,Friday,1.0,12955.2,16318.6,125.9617759664073,7.0,-0.3
1718,,14131.259729846555,1.1186254506041116,NO,Norway,2019-04-22,2020-04-20,Monday,1.0,12632.7,15234.1,120.5925890743863,10.0,6.9
1719,,14496.550691555902,1.0454670521311615,NO,Norway,2019-04-23,2020-04-21,Tuesday,0.0,13866.1,14651.7,105.66561614296741,7.3,6.9
1720,,13529.874448815921,0.968515748284925,NO,Norway,2019-04-24,2020-04-22,Wednesday,0.0,13969.7,14633.8,104.75386014016048,10.9,7.6
1721,,13714.601594668678,0.9794604844002144,NO,Norway,2019-04-25,2020-04-23,Thursday,0.0,14002.2,14868.4,106.18617074459726,8.7,5.7
1722,,12636.930385297284,0.9122885947268812,NO,Norway,2019-04-26,2020-04-24,Friday,0.0,13851.9,14936.5,107.82997278351705,8.9,3.2
1723,,12211.737180797563,0.8835064051105538,NO,Norway,2019-04-29,2020-04-27,Monday,0.0,13821.9,16174.2,117.01864432530985,11.2,1.1
1724,,12974.973214035272,0.9472442773942348,NO,Norway,2019-04-30,2020-04-28,Tuesday,0.0,13697.6,16208.5,118.33094848732624,10.4,2.2
1725,,14637.783008582217,1.1236668259727811,NO,Norway,2019-05-01,2020-04-29,Wednesday,1.0,13026.8,15856.8,121.72444499032764,5.4,2.6
1726,,17220.097772245746,1.1789823134655,NO,Norway,2019-05-02,2020-04-30,Thursday,0.0,14605.9,15997.4,109.52697197707776,-0.4,2.3
1727,,16212.571345299568,1.0461815811742716,NO,Norway,2019-05-03,2020-05-01,Friday,1.0,15496.9,14947.5,96.45477482593292,-1.5,1.3
1728,,16542.894693511542,1.0333432043969706,NO,Norway,2019-05-06,2020-05-04,Monday,0.0,16009.1,15727.1,98.23850185207165,-0.6,1.2
1729,,16724.369845006724,1.0603096312713876,NO,Norway,2019-05-07,2020-05-05,Tuesday,0.0,15773.1,15637.4,99.13967450913263,-0.1,2.3
1730,,16654.0755447323,1.0907116081427923,NO,Norway,2019-05-08,2020-05-06,Wednesday,0.0,15269.0,14915.5,97.6848516602266,0.7,4.6
1731,,16035.894636490537,1.0151356373753253,NO,Norway,2019-05-09,2020-05-07,Thursday,0.0,15796.8,15137.3,95.82510381849487,1.3,3.3
1732,,15478.032741794368,1.0175552390897622,NO,Norway,2019-05-10,2020-05-08,Friday,0.0,15211.0,15040.7,98.880415488791,3.4,4.4
1733,,14736.092309268013,0.9875744602934028,NO,Norway,2019-05-13,2020-05-11,Monday,0.0,14921.5,16228.9,108.76185370103542,2.6,-0.7
1734,,815.0864574781453,1.0204397534655534,Okinawa,Okinawa,2019-03-04,2020-03-02,Monday,0.0,798.76,826.21,103.43657669387552,17.7,19.4
1735,,830.4606028159648,1.0173597652990545,Okinawa,Okinawa,2019-03-05,2020-03-03,Tuesday,0.0,816.2900000000003,816.6300000000001,100.0416518639209,20.9,20.3
1736,,848.2962478912706,0.9905489880676684,Okinawa,Okinawa,2019-03-06,2020-03-04,Wednesday,0.0,856.39,831.14,97.05157696843729,20.1,18.9
1737,,800.2566544612456,0.9871911754431628,Okinawa,Okinawa,2019-03-07,2020-03-05,Thursday,0.0,810.64,833.5200000000003,102.8224612651732,17.1,14.9
1738,,812.1461074927437,0.990253014720345,Okinawa,Okinawa,2019-03-08,2020-03-06,Friday,0.0,820.1400000000001,812.08,99.01724095886068,17.9,17.7
1739,,751.2831513791809,0.923848884518367,Okinawa,Okinawa,2019-03-11,2020-03-09,Monday,0.0,813.2099999999997,869.05,106.86661501949068,18.3,23.2
1740,,836.250769776806,1.0425507028584324,Okinawa,Okinawa,2019-03-12,2020-03-10,Tuesday,0.0,802.1200000000001,834.1200000000001,103.98942801575821,18.6,18.2
1741,,793.7439228332498,0.9901006920881771,Okinawa,Okinawa,2019-03-13,2020-03-11,Wednesday,0.0,801.6800000000003,794.26,99.07444366829657,19.3,16.2
1742,,826.0032891282474,1.0214216861159509,Okinawa,Okinawa,2019-03-14,2020-03-12,Thursday,0.0,808.6800000000003,820.71,101.48760943760202,18.9,17.6
1743,,835.958170052076,1.0069358829825052,Okinawa,Okinawa,2019-03-15,2020-03-13,Friday,0.0,830.2,841.6199999999999,101.37557215128882,18.6,19.2
1744,,824.5133391944,1.0168004774931247,Okinawa,Okinawa,2019-03-18,2020-03-16,Monday,0.0,810.8900000000001,795.52,98.10455178877527,20.5,17.1
1745,,803.0473345786007,0.991024946414504,Okinawa,Okinawa,2019-03-19,2020-03-17,Tuesday,0.0,810.3199999999997,799.61,98.67829993089151,18.7,18.0
1746,,848.6083476167914,1.0248645535334788,Okinawa,Okinawa,2019-03-20,2020-03-18,Wednesday,0.0,828.0200000000003,816.29,98.5833675515084,22.3,21.3
1747,,983.1925027682248,1.1297297484381357,Okinawa,Okinawa,2019-03-21,2020-03-19,Thursday,1.0,870.29,854.43,98.17761895460134,23.7,19.5
1748,,831.373148463563,0.9555354210785036,Okinawa,Okinawa,2019-03-22,2020-03-20,Friday,1.0,870.0600000000003,828.1899999999997,95.18768820541108,19.8,19.6
1749,,854.8759456419472,1.0461293052227751,Okinawa,Okinawa,2019-03-25,2020-03-23,Monday,0.0,817.18,889.3199999999997,108.82792040921215,20.1,21.5
1750,,810.0525810845082,1.0084437126800556,Okinawa,Okinawa,2019-03-26,2020-03-24,Tuesday,0.0,803.2700000000003,841.8199999999997,104.79913354164849,18.7,20.7
1751,,826.5466829310665,1.0006497293387084,Okinawa,Okinawa,2019-03-27,2020-03-25,Wednesday,0.0,826.01,849.9699999999997,102.90069127492404,21.6,22.3
1752,,906.01862583616,1.0322057827811564,Okinawa,Okinawa,2019-03-28,2020-03-26,Thursday,0.0,877.75,879.03,100.14582739960123,23.8,23.2
1753,,871.8451217012378,0.933902974346567,Okinawa,Okinawa,2019-03-29,2020-03-27,Friday,0.0,933.5500000000003,899.2700000000003,96.32799528680842,23.3,23.9
1754,,801.2078637474597,1.028006702439708,Okinawa,Okinawa,2019-04-01,2020-03-30,Monday,0.0,779.38,886.5300000000003,113.7481074700403,16.0,22.7
1755,,760.131828617715,0.9633872761371258,Okinawa,Okinawa,2019-04-02,2020-03-31,Tuesday,0.0,789.02,860.8799999999999,109.10750044358824,18.4,22.8
1756,,829.5168978637137,1.0591921163794291,Okinawa,Okinawa,2019-04-03,2020-04-01,Wednesday,0.0,783.16,831.9800000000001,106.23371980182851,18.6,18.9
1757,,850.1669174052229,1.053804002931755,Okinawa,Okinawa,2019-04-04,2020-04-02,Thursday,0.0,806.76,841.26,104.27636471813177,20.7,20.3
1758,,815.4449009283281,0.9419159563932499,Okinawa,Okinawa,2019-04-05,2020-04-03,Friday,0.0,865.7299999999997,820.68,94.79629907707942,20.9,21.1
1759,,948.2384080643603,1.003841170498259,Okinawa,Okinawa,2019-04-08,2020-04-06,Monday,0.0,944.61,816.4099999999999,86.42826139888419,23.9,19.9
1760,,1005.685523592444,1.0815218346372046,Okinawa,Okinawa,2019-04-09,2020-04-07,Tuesday,0.0,929.88,819.8,88.16191336516536,24.6,17.6
1761,,811.7606028159648,0.8987506812545973,Okinawa,Okinawa,2019-04-10,2020-04-08,Wednesday,0.0,903.21,797.9300000000003,88.3437960164303,20.9,20.3
1762,,852.8599819158146,0.9956919992012312,Okinawa,Okinawa,2019-04-11,2020-04-09,Thursday,0.0,856.55,815.8,95.24254275874144,20.8,18.2
1763,,778.1866382814296,0.9320828352015592,Okinawa,Okinawa,2019-04-12,2020-04-10,Friday,0.0,834.89,790.69,94.70588939860342,20.6,21.1
1764,,828.8264946698047,0.993165607790978,Okinawa,Okinawa,2019-04-15,2020-04-13,Monday,0.0,834.53,783.77,93.91753442057205,21.1,17.4
1765,,810.0418159743706,0.9647030011127696,Okinawa,Okinawa,2019-04-16,2020-04-14,Tuesday,0.0,839.6800000000003,779.88,92.87823932926828,20.6,18.6
1766,,818.6040757623157,0.9482815821167859,Okinawa,Okinawa,2019-04-17,2020-04-15,Wednesday,0.0,863.25,778.0000000000001,90.12452939472924,21.7,20.1
1767,,819.5540543580528,0.9755318403043084,Okinawa,Okinawa,2019-04-18,2020-04-16,Thursday,0.0,840.11,785.11,93.45323826641749,21.5,20.1
1768,,838.7147167476984,0.9500296962582808,Okinawa,Okinawa,2019-04-19,2020-04-17,Friday,0.0,882.8300000000003,800.37,90.6595833852497,23.1,22.1
1769,,960.5721011555245,1.0335511476942127,Okinawa,Okinawa,2019-04-22,2020-04-20,Monday,0.0,929.3899999999996,809.52,87.10229290179579,24.4,20.2
1770,,1026.7013576674142,1.0551481518410488,Okinawa,Okinawa,2019-04-23,2020-04-21,Tuesday,0.0,973.04,799.8399999999997,82.20011510318176,25.4,18.7
1771,,1073.1009721749592,1.0164828759827216,Okinawa,Okinawa,2019-04-24,2020-04-22,Wednesday,0.0,1055.7,788.0600000000003,74.6481007862082,26.3,17.3
1772,,1023.860989362311,0.91797282410213,Okinawa,Okinawa,2019-04-25,2020-04-23,Thursday,0.0,1115.35,769.4,68.98283050163624,25.8,17.7
1773,,909.7494494142264,0.8726362305297942,Okinawa,Okinawa,2019-04-26,2020-04-24,Friday,0.0,1042.53,764.26,73.30820216204809,23.8,18.1
1774,,1025.9215247674097,1.054400892884212,Okinawa,Okinawa,2019-04-29,2020-04-27,Monday,1.0,972.99,779.2900000000003,80.09229282931993,25.9,19.6
1775,,1022.3124336766687,0.9909104805480996,Okinawa,Okinawa,2019-04-30,2020-04-28,Tuesday,1.0,1031.69,778.25,75.4344812879838,26.2,20.7
1776,,804.3677460921402,0.8420847207338074,Okinawa,Okinawa,2019-05-01,2020-04-29,Wednesday,1.0,955.21,765.5899999999997,80.14886778823505,22.4,21.2
1777,,812.9426467754497,0.9465809445232408,Okinawa,Okinawa,2019-05-02,2020-04-30,Thursday,1.0,858.82,826.4800000000001,96.2343680864442,21.8,22.2
1778,,788.5988118892499,0.9659584412955204,Okinawa,Okinawa,2019-05-03,2020-05-01,Friday,1.0,816.3899999999999,844.4199999999997,103.43340805252392,21.7,23.2
1779,,734.4905135219252,0.9277618653015428,Okinawa,Okinawa,2019-05-06,2020-05-04,Monday,1.0,791.68,886.3100000000003,111.95306184316898,23.4,26.2
1780,,692.631407203245,0.7677138186690808,Okinawa,Okinawa,2019-05-07,2020-05-05,Tuesday,1.0,902.2,876.11,97.10818000443359,22.8,26.3
1781,,831.7838119308886,0.8955274562680485,Okinawa,Okinawa,2019-05-08,2020-05-06,Wednesday,1.0,928.82,877.7700000000003,94.50377898839388,23.9,24.8
1782,,875.3715554379643,0.9060973154032896,Okinawa,Okinawa,2019-05-09,2020-05-07,Thursday,0.0,966.09,899.8500000000001,93.14349594758251,23.8,24.3
1783,,811.262354475357,0.8593789837770329,Okinawa,Okinawa,2019-05-10,2020-05-08,Friday,0.0,944.01,841.47,89.13782692979946,22.9,23.6
1784,,1025.0628329094777,1.0260786507737436,Okinawa,Okinawa,2019-05-13,2020-05-11,Monday,0.0,999.01,972.76,97.37239867468794,25.8,24.9
1785,,22355.558875210118,0.993986824622073,PL,Poland,2019-03-04,2020-03-02,Monday,0.0,22490.8,23272.0,103.4734202429438,9.6,4.8
1786,,23414.473801587832,1.0239461318144492,PL,Poland,2019-03-05,2020-03-03,Tuesday,0.0,22866.9,23243.4,101.64648465686209,7.0,7.9
1787,,23970.27954180644,1.0608759334805549,PL,Poland,2019-03-06,2020-03-04,Wednesday,0.0,22594.8,23177.3,102.57802680262716,2.1,5.7
1788,,21593.96328826416,0.9588580754541044,PL,Poland,2019-03-07,2020-03-05,Thursday,0.0,22520.5,22416.9,99.53997468972716,6.5,2.7
1789,,21945.57793850614,0.9846497367833444,PL,Poland,2019-03-08,2020-03-06,Friday,0.0,22287.7,23315.6,104.61196085733387,9.1,2.4
1790,,23238.947699946133,1.0195695896505546,PL,Poland,2019-03-11,2020-03-09,Monday,0.0,22792.9,22567.3,99.01021809423108,0.9,3.9
1791,,23458.728262624547,1.0216504190746527,PL,Poland,2019-03-12,2020-03-10,Tuesday,0.0,22961.6,22504.4,98.00884955752214,-0.6,3.7
1792,,23483.989975545435,1.010933705361405,PL,Poland,2019-03-13,2020-03-11,Wednesday,0.0,23230.0,22185.0,95.50150667240636,0.2,6.1
1793,,22949.105751757997,0.9957783320500376,PL,Poland,2019-03-14,2020-03-12,Thursday,0.0,23046.4,22207.8,96.36125381838377,2.7,6.1
1794,,22600.761256835416,0.9768444344146872,PL,Poland,2019-03-15,2020-03-13,Friday,0.0,23136.5,22290.1,96.34171114905018,3.1,4.5
1795,,20963.19147203817,0.931068410320058,PL,Poland,2019-03-18,2020-03-16,Monday,0.0,22515.2,21353.0,94.83815378055714,5.7,3.9
1796,,21119.55253660525,0.9303972570587568,PL,Poland,2019-03-19,2020-03-17,Tuesday,0.0,22699.5,21186.7,93.33553602502258,3.4,3.1
1797,,21741.91421307855,0.9729623609076552,PL,Poland,2019-03-20,2020-03-18,Wednesday,0.0,22346.1,20693.0,92.60228854251972,3.3,8.4
1798,,20612.14277779388,0.9085442225853516,PL,Poland,2019-03-21,2020-03-19,Thursday,0.0,22687.0,20903.3,92.13778816062063,8.8,7.2
1799,,20082.017674164425,0.8823149510190604,PL,Poland,2019-03-22,2020-03-20,Friday,0.0,22760.6,21099.8,92.70318005676478,8.1,3.2
1800,,19283.25209634665,0.8643554777962048,PL,Poland,2019-03-25,2020-03-23,Monday,0.0,22309.4,20575.5,92.22793979219524,4.1,-1.8
1801,,19872.132972236224,0.8729938221443481,PL,Poland,2019-03-26,2020-03-24,Tuesday,0.0,22763.2,20539.7,90.23204118928795,1.4,-1.7
1802,,19742.054782675208,0.8855719186594542,PL,Poland,2019-03-27,2020-03-25,Wednesday,0.0,22293.0,20209.8,90.65536266989638,2.3,0.2
1803,,20066.890228247306,0.8897067205323685,PL,Poland,2019-03-28,2020-03-26,Thursday,0.0,22554.5,20313.9,90.06584051963024,3.3,2.2
1804,,19447.85767304539,0.8753711250116079,PL,Poland,2019-03-29,2020-03-27,Friday,0.0,22216.7,19676.1,88.56445826787956,6.5,5.4
1805,,19279.74640398505,0.8959114859400944,PL,Poland,2019-04-01,2020-03-30,Monday,0.0,21519.7,20186.0,93.80242289622996,3.2,-0.9
1806,,19350.685704440883,0.9040433226708688,PL,Poland,2019-04-02,2020-03-31,Tuesday,0.0,21404.6,20460.7,95.59020023733216,4.6,-0.4
1807,,18830.864100444305,0.8749547720921427,PL,Poland,2019-04-03,2020-04-01,Wednesday,0.0,21522.1,19783.9,91.9236505731318,6.7,2.3
1808,,19219.23402296576,0.896390230867731,PL,Poland,2019-04-04,2020-04-02,Thursday,0.0,21440.7,19850.7,92.58419734430313,8.4,5.2
1809,,18626.262407041388,0.8737504412805093,PL,Poland,2019-04-05,2020-04-03,Friday,0.0,21317.6,19660.5,92.22661087552069,9.8,4.4
1810,,18164.95114321669,0.8523824137628196,PL,Poland,2019-04-08,2020-04-06,Monday,0.0,21310.8,18577.5,87.1741089025283,9.3,7.0
1811,,19880.29092468665,0.923123292952078,PL,Poland,2019-04-09,2020-04-07,Tuesday,0.0,21535.9,18511.5,85.95647268050092,3.8,11.3
1812,,20091.76178720318,0.9048223743629052,PL,Poland,2019-04-10,2020-04-08,Wednesday,0.0,22205.2,18559.1,83.57997225875019,1.3,8.6
1813,,19615.481939511053,0.8709514712129551,PL,Poland,2019-04-11,2020-04-09,Thursday,0.0,22521.9,18245.7,81.0131472033887,3.4,10.6
1814,,19191.77060843029,0.8502015934129985,PL,Poland,2019-04-12,2020-04-10,Friday,0.0,22573.2,18429.9,81.64504811014831,2.7,6.2
1815,,13835.93645172492,0.6328963260064553,PL,Poland,2019-04-15,2020-04-13,Monday,1.0,21861.3,13301.9,60.84679319162172,4.8,7.4
1816,,18260.302060273545,0.8329821755836044,PL,Poland,2019-04-16,2020-04-14,Tuesday,0.0,21921.6,18595.3,84.82638128603752,4.1,2.6
1817,,18324.157098163683,0.8285287951603408,PL,Poland,2019-04-17,2020-04-15,Wednesday,0.0,22116.5,19624.3,88.73149006397938,10.1,3.4
1818,,18552.638916051656,0.841924074970578,PL,Poland,2019-04-18,2020-04-16,Thursday,0.0,22036.0,19187.4,87.07297150117991,12.0,7.7
1819,,17982.263540292814,0.8494821806123631,PL,Poland,2019-04-19,2020-04-17,Friday,0.0,21168.5,18948.2,89.51130217067814,11.2,5.6
1820,,18461.682027481773,1.3508613720663347,PL,Poland,2019-04-22,2020-04-20,Monday,1.0,13666.6,19366.5,141.70678881360396,10.4,5.4
1821,,18723.083023744024,0.9200034899216271,PL,Poland,2019-04-23,2020-04-21,Tuesday,0.0,20351.1,19415.0,95.40024863520892,12.2,7.5
1822,,19193.39584725444,0.8991607684498867,PL,Poland,2019-04-24,2020-04-22,Wednesday,0.0,21345.9,19494.1,91.32479773633342,14.1,10.7
1823,,18900.35528416413,0.8723146958800813,PL,Poland,2019-04-25,2020-04-23,Thursday,0.0,21666.9,19358.1,89.34411475568724,16.5,9.6
1824,,19031.201687002398,0.8823036586633409,PL,Poland,2019-04-26,2020-04-24,Friday,0.0,21569.9,19041.6,88.27857338235226,18.7,11.5
1825,,18643.332984483797,0.8890775078082624,PL,Poland,2019-04-29,2020-04-27,Monday,0.0,20969.3,19181.2,91.47277210016549,14.6,9.2
1826,,19682.576154948736,0.9517410594928936,PL,Poland,2019-04-30,2020-04-28,Tuesday,0.0,20680.6,19432.3,93.96390820382388,11.3,15.2
1827,,19391.314039249188,1.204279843451074,PL,Poland,2019-05-01,2020-04-29,Wednesday,1.0,16102.0,19566.5,121.51596075021736,9.9,8.8
1828,,18414.6758442274,1.0492991734367016,PL,Poland,2019-05-02,2020-04-30,Thursday,0.0,17549.5,18703.4,106.5751161001738,9.6,7.9
1829,,15682.682892596204,1.0101111635930229,PL,Poland,2019-05-03,2020-05-01,Friday,1.0,15525.7,15148.5,97.57047991394913,7.5,10.8
1830,,19457.717608409286,0.907762965290522,PL,Poland,2019-05-06,2020-05-04,Monday,0.0,21434.8,19114.8,89.17647936999646,8.7,11.0
1831,,20019.74819834045,0.9369032290500028,PL,Poland,2019-05-07,2020-05-05,Tuesday,0.0,21368.0,19852.3,92.90668289030323,8.4,9.4
1832,,20501.78963684496,0.9590672896244976,PL,Poland,2019-05-08,2020-05-06,Wednesday,0.0,21376.8,20156.5,94.29147486995251,6.4,8.2
1833,,19599.54778155174,0.8948952255120307,PL,Poland,2019-05-09,2020-05-07,Thursday,0.0,21901.5,19789.5,90.35682487500857,10.0,8.8
1834,,18917.54945652351,0.8710739936237369,PL,Poland,2019-05-10,2020-05-08,Friday,0.0,21717.5,19010.3,87.53447680442041,9.9,9.3
1835,,20315.68857770816,0.9336854658713408,PL,Poland,2019-05-13,2020-05-11,Monday,0.0,21758.6,19904.9,91.48060996571472,9.6,17.3
1836,,6649.996685525868,1.1431414376989095,PT,Portugal,2019-03-04,2020-03-02,Monday,0.0,5817.3,6678.1,114.7972427070978,15.1,14.8
1837,,7036.5025595725365,1.3621849464868625,PT,Portugal,2019-03-05,2020-03-03,Tuesday,0.0,5165.6,7018.6,135.87192194517576,15.1,15.3
1838,,7179.38462996885,1.070208191218301,PT,Portugal,2019-03-06,2020-03-04,Wednesday,0.0,6708.4,6878.5,102.53562697513566,13.2,16.3
1839,,7137.762727861453,1.037133871125723,PT,Portugal,2019-03-07,2020-03-05,Thursday,0.0,6882.2,6788.2,98.63415768213652,11.9,14.8
1840,,6758.323351095726,1.0175899045540504,PT,Portugal,2019-03-08,2020-03-06,Friday,0.0,6641.5,6769.7,101.93028683279378,13.8,13.7
1841,,6487.400709266094,1.0192302763968728,PT,Portugal,2019-03-11,2020-03-09,Monday,0.0,6365.0,6601.1,103.70934799685786,16.4,15.0
1842,,6807.184959143477,1.0461004670431946,PT,Portugal,2019-03-12,2020-03-10,Tuesday,0.0,6507.2,6585.6,101.20481927710844,14.3,17.0
1843,,7053.252114715139,1.0770954912215411,PT,Portugal,2019-03-13,2020-03-11,Wednesday,0.0,6548.4,6531.4,99.74039460020771,12.6,19.5
1844,,6721.158005722738,1.0284863053898603,PT,Portugal,2019-03-14,2020-03-12,Thursday,0.0,6535.0,6513.0,99.66335118592195,14.6,17.3
1845,,6267.212124625901,0.9692414476463248,PT,Portugal,2019-03-15,2020-03-13,Friday,0.0,6466.1,6438.9,99.5793445817417,16.1,14.2
1846,,6162.097307571973,0.9655281658971144,PT,Portugal,2019-03-18,2020-03-16,Monday,0.0,6382.1,6429.1,100.73643471584587,14.4,12.2
1847,,6239.952498777146,0.9766253734802162,PT,Portugal,2019-03-19,2020-03-17,Tuesday,0.0,6389.3,6410.1,100.32554426932528,15.8,14.0
1848,,6290.146252746452,0.9868134436864942,PT,Portugal,2019-03-20,2020-03-18,Wednesday,0.0,6374.2,6154.6,96.55486178657715,16.0,18.4
1849,,6100.104352904817,0.9532604626992148,PT,Portugal,2019-03-21,2020-03-19,Thursday,0.0,6399.2,5947.6,92.9428678584823,15.0,17.0
1850,,5804.362865647063,0.907796941717428,PT,Portugal,2019-03-22,2020-03-20,Friday,0.0,6393.9,6148.6,96.16353086535605,16.2,12.8
1851,,5379.961151185902,0.8662407057474846,PT,Portugal,2019-03-25,2020-03-23,Monday,0.0,6210.7,5603.6,90.22493438742815,19.1,15.2
1852,,5427.680135128089,0.8601166542735945,PT,Portugal,2019-03-26,2020-03-24,Tuesday,0.0,6310.4,5597.5,88.70277636916836,19.3,15.9
1853,,5428.069476770857,0.8690055675793441,PT,Portugal,2019-03-27,2020-03-25,Wednesday,0.0,6246.3,5548.7,88.83178841874391,18.4,16.2
1854,,5308.868479810131,0.8505076065059484,PT,Portugal,2019-03-28,2020-03-26,Thursday,0.0,6242.0,5602.0,89.74687600128162,17.3,13.8
1855,,5196.659601839373,0.8291307042311845,PT,Portugal,2019-03-29,2020-03-27,Friday,0.0,6267.6,5487.2,87.54866296509029,16.5,13.4
1856,,5218.117197596032,0.8638837802089355,PT,Portugal,2019-04-01,2020-03-30,Monday,0.0,6040.3,5635.9,93.30496829627668,16.1,12.2
1857,,5113.076865537577,0.8243972889519167,PT,Portugal,2019-04-02,2020-03-31,Tuesday,0.0,6202.2,5916.7,95.39679468575669,14.8,9.2
1858,,5289.685719179577,0.8434079082846354,PT,Portugal,2019-04-03,2020-04-01,Wednesday,0.0,6271.8,5835.3,93.04027551898977,12.7,9.3
1859,,5667.676545488215,0.8756955201458878,PT,Portugal,2019-04-04,2020-04-02,Thursday,0.0,6472.2,5534.5,85.51188158585953,12.1,13.1
1860,,5924.294866629846,0.8922399570212727,PT,Portugal,2019-04-05,2020-04-03,Friday,0.0,6639.8,5405.1,81.40456037832465,10.5,14.3
1861,,5650.746678692181,0.8737412333883047,PT,Portugal,2019-04-08,2020-04-06,Monday,0.0,6467.3,5518.1,85.3230869141682,13.8,15.1
1862,,5639.615704839908,0.8534914879367871,PT,Portugal,2019-04-09,2020-04-07,Tuesday,0.0,6607.7,5377.5,81.38232667948,13.7,16.6
1863,,5500.068578513262,0.8385529163764694,PT,Portugal,2019-04-10,2020-04-08,Wednesday,0.0,6559.0,5299.8,80.80195151699955,13.8,15.9
1864,,5490.494269654938,0.8624716100620389,PT,Portugal,2019-04-11,2020-04-09,Thursday,0.0,6366.0,5360.5,84.20515237197613,14.3,15.7
1865,,4695.792167725426,0.7412224030378564,PT,Portugal,2019-04-12,2020-04-10,Friday,1.0,6335.2,4564.5,72.04981689607273,15.3,17.1
