ccode,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
RS,-3.30747934,6.45520872,4.15939808,0.57265536,-8.1616621,-2.2739205,-7.56734725,-10.21271397,11.7056016,-4.57079834,-3.02675934,-5.12355062,-4.62523556,-1.16856132,-6.65975822,-7.10000024,-4.5397502,0.84909024,1.02876826,-0.68406542,-3.43824126,-3.95023228,-2.97448578,3.9219379,0.9061475,-2.89121896,-0.781859825,1.429291685,6.866594071000001,-0.122328911,-0.772127142,-4.040410788
East,5.38,4.09,7.24,6.54,1.9,4.7,0.98,-2.2,4.4,0.94,-4.86,0.72,8.31,-7.72,8.87,-4.19,-1.0,11.44,-12.31,8.53,5.15,4.43,-13.61,-0.05,-4.25,3.58,-3.55,6.14,10.14,2.77,0.83,-4.3
LT,0.10830899999999999,-0.006308933,-5.26597968,-9.81155442,-10.07007468,-10.47267574,-17.6981598,-12.411687599999999,-8.050474900000001,-8.10398688,-12.29671212,-10.51813254,-8.97753342,-8.995548699999999,-3.1429597,-6.68696588,-6.8414770670000005,-1.75085736,-2.382886125,-2.97565934,-2.30696146,-0.82495872,-1.34584298,1.1766836,-2.77051655,-3.97812232,-0.95586152,0.973279625,3.33096968,2.567860028,-4.544287545,-5.20054798
NW,1.61101566,1.97705188,2.03154842,-2.6799562999999997,-0.84190994,-1.4034913999999998,-4.32818122,-3.01182832,-0.8831973,-1.69897332,-3.07913778,-0.64697654,-2.56731564,-0.54583744,-3.16074968,-4.6709477999999995,-4.9195687,-3.1312481,-0.8237863999999999,-6.6980357999999995,-0.68059734,-10.61257886,-5.68597664,-2.64157402,-6.12087098,-4.50303102,-7.39490863,-5.977799706,-6.236621251,-4.962201146,-5.0604639030000005,-5.412928768
AT,-3.25194366,-0.84359916,-6.41383218,-20.80215072,-19.75431526,-12.28496984,-14.50997807,-17.20999223,-9.7370804,-12.38817698,-13.52044292,-14.52429873,-13.97830515,-12.91880795,-12.689535099999999,-8.42576315,-7.73924728,-10.10031068,-7.97828374,-5.7199573,-3.98486398,-6.63048072,-3.40343908,-3.639557825,-7.812563725,-8.6880321,-7.763722476,-5.669379285,-0.43970842299999996,-7.268291297,-6.089110702,-5.592504506
SE,-1.72533284,4.4776994000000006,1.16575676,-2.85921956,2.99288136,6.4002944,0.776405467,-5.696194575,-5.1524219669999995,-1.08940404,-9.94402198,-13.288700400000002,-1.2703422,8.758115,-5.58211432,-5.6926132,-3.95817054,-1.46632344,-10.164224800000001,-5.03398742,-12.15724202,-1.88847214,-1.43741726,4.14894675,4.95829495,-10.48528858,1.420375058,-2.545179632,5.808168506,4.376868418,8.035960572999999,-6.006025257
SI,3.92938118,0.159718425,-9.53863964,-5.65364656,-18.52424412,-21.82294754,-17.11013045,-19.9201017,-13.098189999999999,-15.13595796,-11.05127494,-10.78687132,-16.63647942,-9.38066122,-13.70907772,-12.03742246,-12.28223993,-10.06552026,-9.18021866,-8.92786094,-6.9000919000000005,-5.67367864,-9.89437958,-2.10230655,-8.26920045,-8.69381242,-7.093025885,-1.083131418,-1.572291158,-3.026863257,-4.542679928,-6.408395587999999
Urals,0.47,0.61,-0.3,-1.28,-4.92,-3.12,1.74,-1.53,0.94,-11.14,-6.57,-7.48,-8.97,-10.39,-7.04,-10.66,-10.95,-10.59,-4.85,-4.8,-9.29,-7.72,-4.13,-9.8,-8.44,-5.54,-6.98,-5.79,-5.16,-6.14,-8.53,-6.9
UA,-3.8581673999999997,-4.51502822,-13.0832598,-13.44606252,-14.85195858,-15.84582778,-15.5257965,-20.12615893,2.6797126000000002,-15.46942955,-19.40829344,-17.80898696,-13.13418902,,-17.16147495,-10.84231918,-9.56913805,-10.86101303,-4.03148402,-3.84993232,-5.0575496,-1.5239639669999998,-5.12136278,0.262173175,-4.675663775,-5.25039095,-5.251804068999999,-5.0079288260000006,3.243826087,0.368973469,,-8.746552193
FI,0.87296072,1.5241976000000002,-3.6461271,-0.58005824,-3.5523808,3.099193075,-7.0281189,-8.147709025,-6.376933999999999,-3.68750932,-8.36055474,-8.11098925,-5.4987497,-11.17532472,-6.24437704,-1.423842975,-0.3064653,0.53655874,-4.18889248,-2.78496972,-5.99887548,-2.38986358,-3.2827037000000003,-4.994746275,-6.53953625,-7.97457534,-5.637046323,-3.2068017739999997,1.312001483,0.5052783989999999,1.5333794180000002,-9.414397376
QLD,-3.07564376,-7.27906545,-8.09803382,-7.97584152,-4.96668268,-7.854694825,-7.211736875,-5.42014474,-5.39952716,-4.348325,-10.68249348,-0.51708782,-6.11331306,-7.61774004,-2.665624725,-4.08981494,-8.31743832,-3.76245466,-1.24714032,-2.28755746,6.55470446,-4.18791686,-2.09773894,-6.936086825,-5.600872799999999,-10.40783598,-5.512893337,-0.921682318,-4.861958329,-5.858933338,-6.79145864,-10.25458878
EE,4.1370643,3.84904064,-3.18891092,-3.65931792,-6.95423904,-3.557947,-5.916238425,-11.79077226,-3.810080867,-6.78105586,-9.63475168,-13.29933086,-8.47725084,-4.84735734,-5.35985304,-2.86731686,-5.4295568,1.90922368,-0.09188864,-5.97283738,-6.94595572,-4.40600672,-5.43012168,-3.285164225,-7.970132400000001,-8.51565706,-2.521147195,-2.929295834,4.1157759469999995,0.875913993,-0.066975768,-10.27395649
CENT,-7.915786099999999,-0.95719592,-2.63798938,-1.02154258,-10.34791752,-3.22261248,-0.36936072,-8.00285196,-9.748838800000001,-7.25621956,-4.03742554,-14.27916466,-6.52202438,7.580058599999999,7.01072884,2.2212006,-2.67676674,0.44207120000000005,3.33376946,-4.68898112,5.13962268,-6.65301072,-13.387312699999997,-7.71300926,-19.17348052,-1.3764169,-4.868582207,-11.81946077,-7.834895421000001,-15.94044178,-14.30636816,-53.51240759
LV,-0.52766304,3.196037,-2.28120806,-4.52845928,-4.32347272,-1.68173905,-5.672376799999999,-9.402618525,-5.916000067000001,-7.0243827,-9.79932722,-7.91561338,-5.03319736,-5.56447126,-2.38020922,-4.11806362,-5.8521155,1.55468456,-3.47715262,-0.15013978,1.81843875,,,,,,,,,,,
