ccode,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
IT,0.54027962,-5.6943725,-21.17263914,-29.72328892,-33.50896994,-29.761632799999997,-28.40655213,-14.584304000000001,-15.15488057,-14.7581215,-11.5394109,-10.69119998,-11.08468098,-15.24903647,-10.63722774,-16.24363842,-14.67596718,-10.70565782,-11.82008088,-6.12836874,-8.16809954,-6.1285602,4.24416882,6.178737325,-5.319626825,-8.61775478,-8.11058226,-1.9286598000000001,-4.23732652,-0.81755542,-3.49575766,-2.3013298890000002,-1.055034928,-0.8157085159999999,-1.678474766,-2.27418367,-6.065361664
Russia,1.58,2.5799999999999996,-0.7579999999999999,0.61,-9.559999999999999,-8.466000000000001,-2.908,-7.878,0.984,-8.792,-7.965999999999999,-7.598000000000001,-8.28,-10.440000000000001,-5.646000000000001,-7.424000000000001,-7.316,-4.537999999999999,-1.114,-2.3619999999999997,-5.006,0.21200000000000002,-0.8479999999999999,-4.208,-5.2299999999999995,-2.7779999999999996,-2.146,-3.166,0.6760000000000003,-0.8819999999999999,-4.486,-1.0020000000000002,-1.65,-3.344,1.4660000000000002,-2.3939999999999997,-3.13
Okinawa,0.11585392,-0.30284302,1.0896659,0.42663008,0.92612106,-1.7622296000000002,-3.36576546,-2.08417538,,-11.72618505,-6.81472084,-3.66450934,-2.65259372,-0.33027164,-0.6425893,2.52651446,4.10994152,0.19042989999999999,1.79817762,5.22190295,0.28437840000000003,1.3072028,-0.37145326,-1.232908767,1.82202075,-1.69553788,-5.64563476,3.06941034,1.4612439,6.859253333,-5.59483206,0.48609729700000004,-0.940458729,2.760115392,-3.064742064,-2.554456331,0.464552455
ER,-1.9097047999999999,-7.095401,-0.3831203,-18.16911586,-23.871303100000002,-16.29931432,-19.85729274,-28.33907406,-18.4992557,-19.97009042,-10.04194476,-21.80238253,-14.08449924,-8.3958487,3.440014875,0.00438866,-4.332745500000001,8.52162068,8.215140700000001,0.79729684,1.75457174,0.77585034,-3.98140096,2.7406599,-4.45416474,-4.09615072,-0.84932728,-2.19624894,-1.82898066,-0.35594194,11.3849802,15.96869383,7.918533262,11.12217818,-3.719252778,-2.715003002,-1.5573088940000002
QLD,-3.07564376,-7.27906545,-8.09803382,-7.97584152,-4.96668268,-7.854694825,-7.211736875,-5.42014474,-5.39952716,-4.348325,-10.68249348,-0.51708782,-6.11331306,-7.61774004,-2.665624725,-4.08981494,-8.31743832,-3.76245466,-1.24714032,-2.28755746,6.55470446,-4.18791686,-2.09773894,-6.936086825,-5.600872799999999,-10.40783598,-5.51289334,-0.92168232,-4.86195832,-5.85893332,-6.79145864,-8.604810441,-4.621144654,-4.571689915,-5.384942521,-3.0552010760000003,-4.360912587
NL,-5.75174626,-9.40683372,-7.48263928,-23.35406936,-16.96555598,-10.6576211,-21.86676577,-46.14658098,-12.80132168,-23.18925558,-20.41287302,-14.68720847,-14.48866905,-13.62656243,-9.1354806,-7.80962216,-15.01507184,-10.38361278,-9.05794924,-7.86665148,-14.20463908,-14.41662452,-15.63250516,2.086864825,-2.0787777,-7.88573234,-4.32551346,-0.72915334,-5.291146299999999,-14.70341842,3.41609846,-5.748337296,-10.58526501,-0.630678085,6.661272547,-3.383653753,5.062905951
SI,3.92938118,0.159718425,-9.53863964,-5.65364656,-18.52424412,-21.82294754,-17.11013045,-19.9201017,-13.098189999999999,-15.13595796,-11.05127494,-10.78687132,-16.63647942,-9.38066122,-13.70907772,-12.03742246,-12.28223993,-10.06552026,-9.18021866,-8.92786094,-6.9000919000000005,-5.67367864,-9.89437958,-2.10230655,-8.26920045,-8.69381242,-7.09302588,-1.08313142,-1.57229114,-3.02686326,-4.54267992,-2.1530320240000003,0.554933474,1.497843326,1.825869005,-3.492772975,-2.680029514
CENT,-7.915786099999999,-0.95719592,-2.63798938,-1.02154258,-10.34791752,-3.22261248,-0.36936072,-8.00285196,-9.748838800000001,-7.25621956,-4.03742554,-14.27916466,-6.52202438,7.580058599999999,7.01072884,2.2212006,-2.67676674,0.44207120000000005,3.33376946,-4.68898112,5.13962268,-6.65301072,-13.387312699999997,-7.71300926,-19.17348052,-1.3764169,-4.868582225,-11.81946077,-7.83489542,-15.94044178,-14.30636816,0.557377782,-0.125275682,-2.684196317,-3.608756034,-3.531543772,-18.2447251
BG,0.6671581,6.6488122999999995,-2.73726744,2.79817274,-4.20582542,-8.33925476,-18.70671085,-10.84068027,-0.42177886700000006,-7.101710033,-10.64151486,-4.628364725,-13.05945448,-7.37057868,-3.3917615,-8.58248454,-8.97020488,-7.43123502,-1.62385852,2.39573584,-2.9909727999999998,-4.53203602,-2.07491752,0.358644075,-5.9091613,-2.93217694,-0.82353825,-4.46436564,0.06285504,-4.0231933,3.14839986,0.973154686,-3.11394793,-9.854562147000001,-0.467767834,-3.8876830439999996,0.8926993520000001
South,0.0,1.82,-1.09,2.6,-7.7,-12.49,-2.88,-8.58,0.96,-3.36,-4.51,-6.58,-6.6,-12.49,-11.05,-9.03,-9.19,-2.73,-2.24,1.37,-1.15,-2.22,-1.19,2.66,-0.56,-2.96,2.02,2.87,6.32,3.63,0.73,2.81,1.13,-1.68,4.49,-4.27,-4.21
Volga,0.27,2.68,-0.14,-0.49,-15.08,-11.8,-3.69,-8.63,2.86,-14.22,-12.28,-8.33,-7.88,-7.03,-7.74,-8.79,-11.81,-8.38,-6.92,-4.59,-3.29,-3.15,-3.72,-3.94,-5.74,-3.31,-4.27,-2.66,-1.31,-3.58,-7.53,-3.79,-1.04,-4.38,-1.04,-4.68,-3.45
Shikoku,-1.00154012,3.27346446,-2.6722451,1.1856603000000001,7.21575882,-1.8359153999999998,7.65791042,-2.78160122,,-5.82309765,-2.36060158,-3.76929512,-2.0189276,-2.70899202,-3.3716385,0.13697274,-0.65846254,-0.97201278,-3.82973984,-5.62204455,2.272152733,-1.15793632,-1.73458904,12.05588717,0.31438965,9.42547706,4.7520488,2.45182432,-0.861707075,-5.980312767000001,-8.306027,0.39260153799999997,-3.444434943,-5.638311342000001,-5.647316517,-4.753427449,-0.107191262
AT,-3.25194366,-0.84359916,-6.41383218,-20.80215072,-19.75431526,-12.28496984,-14.50997807,-17.20999223,-9.7370804,-12.38817698,-13.52044292,-14.52429873,-13.97830515,-12.91880795,-12.689535099999999,-8.42576315,-7.73924728,-10.10031068,-7.97828374,-5.7199573,-3.98486398,-6.63048072,-3.40343908,-3.639557825,-7.812563725,-8.6880321,-7.76372246,-5.66937928,-0.43970842,-7.2682913000000005,-6.08911068,-3.9462395710000004,-6.449973402,-7.369179794,-2.230899801,-4.776095796,-9.725462565
NW,1.61101566,1.97705188,2.03154842,-2.6799562999999997,-0.84190994,-1.4034913999999998,-4.32818122,-3.01182832,-0.8831973,-1.69897332,-3.07913778,-0.64697654,-2.56731564,-0.54583744,-3.16074968,-4.6709477999999995,-4.9195687,-3.1312481,-0.8237863999999999,-6.6980357999999995,-0.68059734,-10.61257886,-5.68597664,-2.64157402,-6.12087098,-4.50303102,-7.394908625,-5.977799725,-6.23662124,-4.96220116,-5.06046392,-6.559322817000001,-4.807755703,-5.00822073,0.48347744,-4.847199391,-6.049393367
FR,2.91258164,2.23354064,-8.64020772,-20.7889332,-17.70850106,-9.98556054,-22.37286548,-7.4857165,-12.83137193,-9.742635433,-16.90245664,-8.6867912,-1.2690434,-5.4550925999999995,-2.74943785,-8.41096806,-6.31291292,-10.38665086,-4.90149014,-5.963687825,11.03710914,0.94160524,-7.53383996,1.8747261999999998,-0.803696875,-5.93842148,-1.1052692,-0.36206182,3.94211986,-4.35698422,5.29177954,3.85853044,0.407145266,6.322329944,4.925023722,-4.9050796210000005,-4.097058366000001
UA,-3.8581673999999997,-4.51502822,-13.0832598,-13.44606252,-14.85195858,-15.84582778,-15.5257965,-20.12615893,2.6797126000000002,-15.46942955,-19.40829344,-17.80898696,-13.13418902,,-17.16147495,-10.84231918,-9.56913805,-10.86101303,-4.03148402,-3.84993232,-5.0575496,-1.5239639669999998,-5.12136278,0.262173175,-4.675663775,-5.25039095,-5.25180408,-5.00792882,3.24382608,0.368973475,,-5.20260136,-2.6975958089999996,-5.281277706,5.753232371,-5.224034565,0.658394201
NE,-3.06226222,-3.96008972,-5.12871706,-6.18357668,-5.71392502,-10.92844792,-7.42600366,-7.46818556,-9.5499278,-11.37142444,-12.72926478,-7.18598372,-3.87149142,-3.59229238,-0.5345477,-8.8404038,1.08685834,14.19779,6.44018658,5.68267204,3.38882776,2.65758628,-3.19024626,5.34605124,-2.266662825,8.97252984,4.0137846,9.79352685,0.39305582,-1.31426386,,-2.3347455669999997,1.92880757,1.071617652,2.942860319,-5.299189799,-4.171423961
Chugoku,0.6467605,2.6538561,-2.925201567,-1.72962094,1.18554256,-3.89380794,-0.55930268,-5.6422501,,-19.2602944,-7.05982462,-8.42422624,-8.50992274,-6.69795196,-2.4180445,-3.6350729,-7.14680282,-6.00721396,-0.48520282,-4.53209025,-5.766398432999999,-1.59783592,0.65889768,3.817148167,-5.22535495,-0.12365712,1.9025898,-0.9387840000000001,-1.368092375,1.243341567,-5.91210408,-2.113754657,-4.007078628,-6.039193836,-4.5329044839999995,-5.437186155,-3.217029063
Urals,0.47,0.61,-0.3,-1.28,-4.92,-3.12,1.74,-1.53,0.94,-11.14,-6.57,-7.48,-8.97,-10.39,-7.04,-10.66,-10.95,-10.59,-4.85,-4.8,-9.29,-7.72,-4.13,-9.8,-8.44,-5.54,-6.98,-5.79,-5.16,-6.14,-8.53,-6.9,-5.66,-7.65,-5.49,-6.23,-3.61
BE,-1.78393112,-3.74340424,-9.3705306,-19.7333691,-18.3943337,-16.44245782,-15.93283288,-14.27872168,-11.941787300000001,-10.61151708,-10.9347015,-7.96828765,-1.22615055,-4.338559275,-3.144634825,-4.93399118,-4.85594198,-5.32700552,-2.61339224,-0.93634722,-3.2879016000000005,-5.07067564,-7.17665644,5.909243575,0.3084496,-7.43120722,-1.34014972,-4.90506796,-3.00347622,-5.97659484,-0.28405778,-3.2703417189999997,-7.994050704,-2.9661476810000003,2.142470428,-8.286150136,-0.724546892
SW,7.68425944,2.24374578,3.25489988,-1.92678152,-2.7441649,-3.27872902,4.1326275,1.37188774,1.66691386,-2.06182638,7.240454799999999,3.2970881000000003,4.92493188,5.35508196,-3.07725058,-0.85821034,0.33020728,-4.4261322,5.11721372,9.39810914,5.41118498,4.5677927,-5.51294758,2.7334175,6.91974568,0.6928401,-1.53419745,1.77818245,0.26146506,0.9508271999999999,3.0905641,-4.50494815,-8.675465232999999,-3.085706325,-14.26478533,-14.61083777,-15.03601176
LV,-0.52766304,3.196037,-2.28120806,-4.52845928,-4.32347272,-1.68173905,-5.672376799999999,-9.402618525,-5.916000067000001,-7.0243827,-9.79932722,-7.91561338,-5.03319736,-5.56447126,-2.38020922,-4.11806362,-5.8521155,1.55468456,-3.47715262,-0.15013978,1.81843875,,,,,,,,,,,,,,,,
