date_20,ccode,date_20,date_19,ratios,peak_2020,peak_2019,country,holiday,ISO,temp_19,temp_20,dates,adj_2020,adj_ratio,day_of_week
2021-01-08,Tokyo,2021-01-08,2019-01-11,111.17863790938958,46228.3,41580.2,Tokyo,0,,7.1,1.3,2021-01-08,39647.77283051141,0.9535253036423929,Friday
2021-01-04,UA,2021-01-04,2019-01-07,101.10130414992777,20435.0,20212.4,Ukraine,1,,-6.4,2.1,2021-01-04,22884.453575746484,1.132198728292854,Monday
2021-01-05,UA,2021-01-05,2019-01-08,90.6783519235147,20714.2,22843.6,Ukraine,0,,-11.5,-0.7,2021-01-05,22325.33540323881,0.9773124815370088,Tuesday
2021-01-06,UA,2021-01-06,2019-01-09,86.57358562360552,20021.7,23126.8,Ukraine,0,,-10.9,0.5,2021-01-06,22101.317769043773,0.9556582739092212,Wednesday
2021-01-07,UA,2021-01-07,2019-01-10,75.1046935102817,17611.6,23449.4,Ukraine,1,,-7.8,2.6,2021-01-07,20423.31088036695,0.8709523860042026,Thursday
2021-01-08,UA,2021-01-08,2019-01-11,78.41096192690917,18477.7,23565.2,Ukraine,0,,-9.4,1.2,2021-01-08,20855.198453370453,0.8849998494971592,Friday
2021-01-04,VIC,2021-01-04,2019-01-07,0.8685213717592005,4239.027,4880.74,AUS,0,AU-VIC,19.2,15.8,2021-01-04,4418.887299583972,0.905372402460277,Monday
2021-01-05,VIC,2021-01-05,2019-01-08,0.8878618934634214,4511.565000000001,5081.3815,AUS,0,AU-VIC,19.0,15.4,2021-01-05,4675.530425303844,0.9201297767750451,Tuesday
2021-01-06,VIC,2021-01-06,2019-01-09,0.9279087842581428,4196.435000000001,4522.465,AUS,0,AU-VIC,15.4,16.2,2021-01-06,4188.045260387259,0.9260536588756926,Wednesday
2021-01-07,VIC,2021-01-07,2019-01-10,0.865888277050907,4076.2405000000012,4707.5825,AUS,0,AU-VIC,16.8,18.9,2021-01-07,3946.6868635181486,0.8383680718326549,Thursday
2021-01-08,VIC,2021-01-08,2019-01-11,0.7863494278160593,4192.0115,5330.977999999999,AUS,0,AU-VIC,25.8,19.6,2021-01-08,5124.05562851241,0.9611849136335604,Friday
2021-01-04,WR,2021-01-04,2019-01-07,105.338723457459,50551.0,47989.0,WR,0,,25.7,25.1,2021-01-04,50462.74140101486,1.051548092292293,Monday
2021-01-05,WR,2021-01-05,2019-01-08,105.42473614099804,51442.0,48795.0,WR,0,,25.2,25.2,2021-01-05,51442.0,1.0542473614099803,Tuesday
2021-01-06,WR,2021-01-06,2019-01-09,106.97722524460623,51716.0,48343.0,WR,0,,24.2,25.3,2021-01-06,52169.97415612311,1.0791629430553156,Wednesday
2021-01-07,WR,2021-01-07,2019-01-10,106.22061855670106,51517.0,48500.0,WR,0,,25.5,27.0,2021-01-07,51302.781171560586,1.0577893025064036,Thursday
2021-01-08,WR,2021-01-08,2019-01-11,105.78026241682136,50710.0,47939.0,WR,0,,24.6,26.7,2021-01-08,50851.00497774122,1.0607439658261797,Friday
